Epoch,MaxActionDiff,MinActionDiff,MeanActionDiff,StdActionDiff,MeanReWeightingFactor,StdReWeightingFactor,MeanMinusStd,MeanPlusStd,Loss
817500,5.602661,0.00012207031,-1684.2389,1.583092,1,4.713352,-1685.822,-1682.6558,-1684.1914
818000,4.79895,0.039916992,-1684.191,1.6539714,1,2.865398,-1685.845,-1682.5371,-1684.1191
818500,4.208252,0.0078125,-1684.3606,1.57356,1,2.1303098,-1685.9342,-1682.787,-1684.2593
819000,5.603882,0.0052490234,-1684.1317,1.6268442,0.99999994,4.1231046,-1685.7585,-1682.5049,-1684.0718
819500,4.9385986,0.018920898,-1684.3375,1.697555,0.99999994,3.1425338,-1686.035,-1682.64,-1684.2397
820000,5.157959,0.008056641,-1684.5186,1.6422447,0.99999994,3.1246786,-1686.1608,-1682.8763,-1684.3629
820500,4.4783936,0.00061035156,-1684.2614,1.5893173,1,2.641238,-1685.8507,-1682.672,-1684.1996
821000,5.671875,0.0026855469,-1684.1958,1.725587,1,4.3981853,-1685.9214,-1682.4702,-1684.1437
821500,6.0618896,0.008178711,-1684.2892,1.641356,1.0000001,5.379639,-1685.9305,-1682.6478,-1684.1525
822000,5.0960693,0.0072021484,-1684.1827,1.6055682,0.99999994,3.571317,-1685.7883,-1682.5771,-1684.1414
822500,5.046875,0.0068359375,-1684.2407,1.6556103,0.99999994,2.1679184,-1685.8964,-1682.5851,-1684.1089
823000,5.7071533,0.029174805,-1684.1515,1.756372,1,4.1850677,-1685.9078,-1682.3951,-1684.1128
823500,4.923218,0.011108398,-1684.2941,1.5724922,1.0000001,2.0152187,-1685.8666,-1682.7216,-1684.2428
824000,3.9780273,0.020996094,-1684.3374,1.601855,1,1.9630325,-1685.9392,-1682.7356,-1684.2922
824500,4.7177734,0.0126953125,-1684.22,1.4792587,0.99999994,2.7200525,-1685.6992,-1682.7407,-1684.1748
825000,5.046875,0.0053710938,-1684.2871,1.7140094,1,2.0185542,-1686.0011,-1682.5731,-1684.2706
825500,4.391968,0.0041503906,-1684.1794,1.6767274,1,2.2741323,-1685.8562,-1682.5027,-1684.1223
826000,6.5949707,0.031982422,-1684.2766,1.6939036,1,2.1992588,-1685.9705,-1682.5828,-1684.2231
826500,5.5247803,0.019165039,-1684.2162,1.5624019,1,3.8674726,-1685.7786,-1682.6538,-1684.1128
827000,4.880005,0.009155273,-1684.2386,1.590962,1,2.0476105,-1685.8296,-1682.6477,-1684.187
827500,4.508667,0.0076904297,-1684.297,1.6658428,1,2.6430466,-1685.9629,-1682.6311,-1684.1854
828000,5.6899414,0.03955078,-1684.1753,1.6945213,0.9999999,4.3926697,-1685.8699,-1682.4807,-1684.145
828500,6.0010986,0.0008544922,-1684.2238,1.6674328,0.9999999,5.058761,-1685.8912,-1682.5563,-1684.1768
829000,4.7926025,0.01159668,-1684.3253,1.5204424,1,2.3810406,-1685.8457,-1682.8049,-1684.1407
829500,6.435669,0.024780273,-1684.4276,1.6611174,1.0000001,7.019134,-1686.0887,-1682.7665,-1684.3013
830000,4.538086,0.0021972656,-1684.1072,1.5861442,0.9999999,2.5508268,-1685.6934,-1682.521,-1684.0469
830500,4.859009,0.0032958984,-1684.3483,1.5743759,0.99999994,3.045582,-1685.9226,-1682.7739,-1684.269
831000,5.003418,0.024414062,-1684.387,1.6417578,0.9999999,3.0090065,-1686.0287,-1682.7452,-1684.3245
831500,6.159668,0.0021972656,-1684.1865,1.6906271,1.0000001,5.465561,-1685.8772,-1682.4958,-1684.1616
832000,4.6688232,0.0015869141,-1684.2291,1.5587496,1,2.5544794,-1685.7878,-1682.6704,-1684.1936
832500,5.8459473,0.00390625,-1684.4028,1.7168242,1,2.8453977,-1686.1196,-1682.686,-1684.2285
833000,5.385498,0.0034179688,-1684.3064,1.6526896,1,2.1958568,-1685.9591,-1682.6537,-1684.2501
833500,4.925049,0.009033203,-1684.4167,1.688606,1.0000001,3.0634506,-1686.1053,-1682.7281,-1684.3821
834000,4.5983887,0.0068359375,-1684.1138,1.7130818,0.9999999,2.289089,-1685.8269,-1682.4006,-1684.0178
834500,4.5841064,0.006713867,-1684.1522,1.6067842,1,2.5189545,-1685.759,-1682.5454,-1684.1113
835000,6.1934814,0.0020751953,-1684.3966,1.7140245,0.99999994,5.970845,-1686.1106,-1682.6826,-1684.3473
835500,5.2441406,0.0078125,-1684.4194,1.6284553,1,2.4613225,-1686.0479,-1682.791,-1684.3137
836000,5.4019775,0.00012207031,-1684.1642,1.6991916,1,3.466199,-1685.8634,-1682.465,-1684.052
836500,5.9509277,0.0036621094,-1684.4219,1.6895998,1,4.7833104,-1686.1115,-1682.7323,-1684.3589
837000,5.0666504,0.0146484375,-1684.4937,1.6174092,1.0000001,3.04676,-1686.1111,-1682.8762,-1684.4714
837500,4.5942383,0.005126953,-1684.2439,1.5953846,1,2.047825,-1685.8392,-1682.6486,-1684.153
838000,7.05249,0.0014648438,-1684.356,1.7246624,0.99999994,8.845397,-1686.0806,-1682.6313,-1684.3171
838500,6.717285,0.0031738281,-1683.9683,1.722593,1,3.2432888,-1685.6908,-1682.2457,-1683.9509
839000,4.899536,0.00036621094,-1684.1534,1.6731061,1,3.0479367,-1685.8265,-1682.4803,-1684.0826
839500,4.6591797,0.004638672,-1684.1858,1.5776228,1,2.8904393,-1685.7634,-1682.6082,-1684.1089
840000,5.795166,0.0041503906,-1684.3235,1.5663096,1.0000001,4.950716,-1685.8898,-1682.7572,-1684.2855
840500,7.4089355,0.0043945312,-1684.3928,1.6053694,1,2.213399,-1685.9982,-1682.7875,-1684.2992
841000,5.418213,0.010009766,-1684.3142,1.6290917,1,2.5990674,-1685.9434,-1682.685,-1684.2107
841500,4.688965,0.0017089844,-1684.2698,1.4733748,1,2.6878846,-1685.7432,-1682.7964,-1684.1501
842000,4.89209,0.017333984,-1684.2566,1.6271094,0.99999994,2.8651993,-1685.8837,-1682.6295,-1684.141
842500,4.8483887,0.0012207031,-1684.3425,1.5698744,1,2.35277,-1685.9124,-1682.7727,-1684.2861
843000,5.189209,0.011962891,-1684.1445,1.5962332,0.9999999,3.0491083,-1685.7407,-1682.5483,-1684.0608
843500,4.378296,0.0072021484,-1684.0944,1.6058618,1,2.325155,-1685.7002,-1682.4885,-1684.0079
844000,4.6433105,0.0021972656,-1684.0754,1.6915053,0.99999994,2.057889,-1685.767,-1682.3839,-1683.9944
844500,4.085205,0.02734375,-1684.2917,1.5295475,1,2.026016,-1685.8213,-1682.7622,-1684.2347
845000,5.20105,0.01171875,-1684.2798,1.6613512,1.0000001,2.2946017,-1685.9412,-1682.6184,-1684.2156
845500,6.109375,0.0026855469,-1684.1636,1.6190808,0.99999994,2.2964602,-1685.7827,-1682.5444,-1684.0886
846000,3.9798584,0.0030517578,-1684.3859,1.412894,0.9999999,2.0260856,-1685.7987,-1682.973,-1684.3381
846500,4.678467,0.0026855469,-1684.28,1.5931307,0.99999994,2.737107,-1685.8732,-1682.6869,-1684.1796
847000,5.2807617,0.0073242188,-1684.2395,1.5566599,1,3.784819,-1685.7961,-1682.6829,-1684.2009
847500,4.942627,0.01171875,-1684.2627,1.5902528,0.99999994,2.911503,-1685.8529,-1682.6725,-1684.1571
848000,5.3100586,0.019042969,-1684.3994,1.6147155,0.99999994,3.563367,-1686.0142,-1682.7847,-1684.304
848500,4.9818115,0.00036621094,-1684.3246,1.5600697,1,2.4972305,-1685.8846,-1682.7645,-1684.268
849000,4.859375,0.018066406,-1684.4607,1.5767603,1,3.1675925,-1686.0375,-1682.8839,-1684.378
849500,6.068115,0.0012207031,-1684.3059,1.5892556,1,5.360559,-1685.8951,-1682.7167,-1684.2852
850000,5.076294,0.00061035156,-1684.0897,1.5270332,0.99999994,3.0042553,-1685.6167,-1682.5627,-1684.0225
850500,8.37207,0.0014648438,-1684.1057,1.7340325,0.99999994,3.8673277,-1685.8397,-1682.3717,-1684.052
851000,5.1938477,0.020996094,-1684.2803,1.6125919,1,3.3999462,-1685.8928,-1682.6677,-1684.2454
851500,5.432129,0.008544922,-1684.1931,1.7866545,1,2.583389,-1685.9797,-1682.4065,-1684.1692
852000,5.374634,0.015991211,-1684.1249,1.5099467,1.0000001,1.918377,-1685.6348,-1682.615,-1684.0746
852500,4.4814453,0.0024414062,-1684.1694,1.6570979,1,2.3462505,-1685.8265,-1682.5123,-1684.0769
853000,5.0701904,0.006225586,-1684.3705,1.8501672,1,2.8146896,-1686.2207,-1682.5203,-1684.3059
853500,5.2614746,0,-1684.2612,1.6861486,0.99999994,3.4382691,-1685.9474,-1682.5751,-1684.1908
854000,4.4627686,0.013061523,-1684.2623,1.563292,0.9999999,1.9079648,-1685.8256,-1682.6991,-1684.1813
854500,5.626465,0.006591797,-1684.3086,1.6163716,0.99999994,4.084345,-1685.9249,-1682.6923,-1684.1752
855000,5.5496826,0.0015869141,-1684.254,1.7644814,1,3.938852,-1686.0186,-1682.4895,-1684.164
855500,5.14917,0.026123047,-1684.2502,1.5721867,1,1.5774292,-1685.8224,-1682.6781,-1684.1772
856000,4.6782227,0.0056152344,-1684.2083,1.6498083,0.99999994,2.6932666,-1685.858,-1682.5585,-1684.0782
856500,5.1517334,0.0057373047,-1684.2506,1.6104816,0.99999994,3.325484,-1685.8611,-1682.6401,-1684.2004
857000,4.642212,0.004272461,-1684.2223,1.6173507,0.99999994,1.6215172,-1685.8396,-1682.605,-1684.2079
857500,5.000244,0.012207031,-1684.0884,1.5010957,0.99999994,3.3674028,-1685.5895,-1682.5873,-1684.0195
858000,5.007324,0.008544922,-1684.082,1.7058458,1.0000001,2.8602297,-1685.7878,-1682.3762,-1683.935
858500,6.477295,0.0007324219,-1684.2891,1.6623957,1,2.0893307,-1685.9514,-1682.6267,-1684.1912
859000,4.3638916,0.0010986328,-1684.3011,1.6226597,1,2.435669,-1685.9238,-1682.6785,-1684.2283
859500,4.3146973,0.0078125,-1684.302,1.5905367,1.0000001,1.9460655,-1685.8926,-1682.7114,-1684.258
860000,4.1896973,0.0107421875,-1684.4172,1.5174471,1,1.9890282,-1685.9347,-1682.8998,-1684.3037
860500,4.9211426,0.0031738281,-1684.2383,1.6406991,0.99999994,3.1397867,-1685.879,-1682.5975,-1684.1719
861000,4.4589844,0.005859375,-1684.2229,1.5837486,1,2.17795,-1685.8066,-1682.6392,-1684.1593
861500,4.1983643,0.01159668,-1684.3131,1.5111516,1.0000001,1.8811018,-1685.8242,-1682.802,-1684.2205
862000,5.196045,0.010253906,-1684.2979,1.6690209,1,2.8573177,-1685.9669,-1682.6288,-1684.2466
862500,4.3635254,0.040039062,-1684.2856,1.6923342,1,2.0410836,-1685.978,-1682.5933,-1684.1268
863000,7.942383,0.037353516,-1684.4075,1.63507,0.99999994,3.239512,-1686.0425,-1682.7725,-1684.2854
863500,7.5786133,0.005859375,-1684.2817,1.7635115,1,9.937482,-1686.0453,-1682.5182,-1684.2457
864000,5.397949,0.0007324219,-1684.3274,1.7322154,1.0000001,3.8091733,-1686.0596,-1682.5952,-1684.2216
864500,5.041626,0.0041503906,-1684.3896,1.6532423,0.99999994,1.9480716,-1686.0428,-1682.7365,-1684.2251
865000,4.868042,0.0010986328,-1684.2968,1.6608293,1,2.8018177,-1685.9576,-1682.6359,-1684.2297
865500,5.088135,0.00024414062,-1684.1963,1.6269957,1.0000001,2.683512,-1685.8232,-1682.5693,-1684.1915
866000,4.6654053,0.0052490234,-1684.1678,1.6644305,1,2.6797392,-1685.8323,-1682.5034,-1684.113
866500,6.214966,0.0059814453,-1684.3417,1.6313732,1,6.135346,-1685.973,-1682.7103,-1684.2987
867000,5.3566895,0.0017089844,-1684.1873,1.6562352,0.99999994,3.775712,-1685.8435,-1682.531,-1684.1335
867500,5.1673584,0.0013427734,-1684.0392,1.5839492,0.9999999,2.115577,-1685.6232,-1682.4552,-1683.9376
868000,4.9571533,0.0059814453,-1684.4733,1.6036712,0.99999994,2.8779638,-1686.0769,-1682.8696,-1684.3981
868500,5.927124,0.0053710938,-1684.1692,1.7834893,1.0000001,3.8839867,-1685.9526,-1682.3857,-1684.1187
869000,5.525879,0.0146484375,-1684.2585,1.6851753,1,3.8819032,-1685.9437,-1682.5734,-1684.136
869500,6.206787,0.0013427734,-1684.149,1.6293222,1,2.3928704,-1685.7783,-1682.5198,-1684.0675
870000,6.54541,0.004638672,-1684.3645,1.5596128,1.0000001,7.690865,-1685.9241,-1682.8049,-1684.3154
870500,5.578125,0.006591797,-1684.3181,1.5920897,1.0000001,4.285271,-1685.9102,-1682.7261,-1684.2634
871000,4.811035,0.0021972656,-1684.3162,1.5712029,1,2.6166608,-1685.8873,-1682.745,-1684.2262
871500,4.6260986,0.00061035156,-1684.2406,1.5932928,1.0000001,2.6211967,-1685.8339,-1682.6473,-1684.1619
872000,5.2000732,0.00012207031,-1684.2042,1.6613632,1,3.5608032,-1685.8656,-1682.5428,-1684.0852
872500,5.9434814,0.00061035156,-1684.1583,1.5541558,1,1.9293878,-1685.7125,-1682.6041,-1684.0583
873000,4.7546387,0.0017089844,-1684.3066,1.6380901,1,2.9966598,-1685.9447,-1682.6686,-1684.2241
873500,5.687622,0.0057373047,-1684.0253,1.6323271,0.99999994,3.7585273,-1685.6576,-1682.393,-1683.9734
874000,5.133911,0.028686523,-1684.3654,1.6950771,1.0000001,3.4820635,-1686.0604,-1682.6703,-1684.2869
874500,5.2493896,0.005493164,-1684.3585,1.6571988,1,3.1681817,-1686.0157,-1682.7013,-1684.3073
875000,6.370117,0.03955078,-1684.2637,1.747886,0.99999994,6.116679,-1686.0116,-1682.5157,-1684.2148
875500,6.3187256,0.011352539,-1684.1014,1.5888469,0.99999994,3.0670779,-1685.6903,-1682.5126,-1684.0405
876000,5.675049,0.0031738281,-1684.2029,1.6962887,1,2.3516977,-1685.8992,-1682.5066,-1684.1533
876500,4.8789062,0.00390625,-1684.229,1.5744663,1,2.272344,-1685.8035,-1682.6545,-1684.1688
877000,4.6538086,0.0007324219,-1684.2019,1.6225067,1.0000001,2.4683492,-1685.8245,-1682.5793,-1684.106
877500,4.7661133,0.008544922,-1684.1274,1.5676763,1,2.9766922,-1685.6951,-1682.5598,-1684.052
878000,6.45166,0.0036621094,-1684.249,1.7752324,0.9999999,6.049508,-1686.0243,-1682.4738,-1684.1357
878500,5.5786133,0.0061035156,-1684.177,1.6395912,1,1.9029615,-1685.8167,-1682.5374,-1684.0922
879000,6.095459,0.007080078,-1684.4016,1.6319749,0.9999999,5.0471444,-1686.0336,-1682.7697,-1684.3182
879500,4.3865967,0.019897461,-1684.1112,1.606328,1,2.3787327,-1685.7175,-1682.5049,-1684.0823
880000,6.057129,0.00048828125,-1684.3264,1.5630345,1.0000001,5.9648075,-1685.8894,-1682.7634,-1684.193
880500,5.0374756,0.0015869141,-1684.2167,1.7243167,0.99999994,2.4613254,-1685.941,-1682.4923,-1684.0093
881000,4.7781982,0.009643555,-1684.3431,1.6986884,1,2.372013,-1686.0419,-1682.6444,-1684.1625
881500,3.859375,0.008300781,-1684.3223,1.556524,1,1.7830005,-1685.8788,-1682.7657,-1684.2484
882000,5.727417,0.0076904297,-1684.0804,1.5779278,1,1.8982217,-1685.6583,-1682.5026,-1684.0221
882500,5.420166,0.0107421875,-1684.3396,1.6506327,1.0000001,2.038542,-1685.9902,-1682.689,-1684.2195
883000,4.901245,0.0059814453,-1684.3522,1.7925177,1.0000001,2.2437444,-1686.1447,-1682.5597,-1684.2842
883500,4.5889893,0.011108398,-1684.4205,1.6006758,1,1.9010406,-1686.0212,-1682.8198,-1684.2904
884000,5.0635986,0.0018310547,-1684.15,1.7327515,1,2.9814548,-1685.8828,-1682.4172,-1684.0889
884500,6.0913086,0.005126953,-1684.1814,1.7080492,1.0000002,5.2826877,-1685.8894,-1682.4734,-1684.1245
885000,4.449829,0.0037841797,-1684.2855,1.498958,1,2.3348248,-1685.7844,-1682.7866,-1684.225
885500,6.1116943,0.0013427734,-1684.3209,1.5297846,0.99999994,6.008804,-1685.8507,-1682.7911,-1684.2588
886000,5.26355,0.022094727,-1684.3759,1.8032978,0.99999994,2.5641594,-1686.1792,-1682.5725,-1684.3033
886500,5.9438477,0.0068359375,-1684.364,1.746928,0.99999994,2.2135448,-1686.111,-1682.6171,-1684.3057
887000,5.201538,0.0040283203,-1684.2443,1.5183575,1,2.9954875,-1685.7626,-1682.726,-1684.1669
887500,5.6870117,0.0056152344,-1684.177,1.7610586,0.99999994,4.1615763,-1685.9381,-1682.4159,-1684.1348
888000,4.753296,0.010620117,-1684.1268,1.4800893,1,2.0025306,-1685.6069,-1682.6467,-1684.0894
888500,4.515991,0.00793457,-1684.1434,1.6057793,1,2.636253,-1685.7493,-1682.5376,-1684.0801
889000,5.027588,0.020996094,-1684.2363,1.639112,0.99999994,2.896213,-1685.8755,-1682.5972,-1684.2094
889500,4.317627,0.007080078,-1684.261,1.6962605,0.99999994,1.9427364,-1685.9573,-1682.5647,-1684.1415
890000,5.2869873,0.0008544922,-1684.4467,1.5997828,0.99999994,3.4470057,-1686.0464,-1682.8469,-1684.3743
890500,9.078369,0.016845703,-1684.1094,1.7414023,0.9999999,14.4135065,-1685.8508,-1682.3679,-1684.0269
891000,5.093994,0.0007324219,-1684.0989,1.7154949,1,2.9747078,-1685.8143,-1682.3834,-1684.0665
891500,4.3929443,0.013061523,-1684.2574,1.5197464,1,2.445844,-1685.7772,-1682.7377,-1684.2081
892000,4.6381836,0.018798828,-1684.082,1.5908524,1,2.3837912,-1685.6729,-1682.4912,-1684.042
892500,6.459839,0.024780273,-1684.1539,1.6098095,1.0000001,1.8927665,-1685.7638,-1682.5441,-1684.1188
893000,4.596924,0.0029296875,-1684.2073,1.5513183,0.99999994,1.7841038,-1685.7585,-1682.656,-1684.1655
893500,6.291748,0.0024414062,-1684.0933,1.6637938,1.0000001,5.525214,-1685.7571,-1682.4294,-1684.0688
894000,4.803833,0.002319336,-1684.4564,1.5175961,0.99999994,2.9453087,-1685.974,-1682.9388,-1684.3821
894500,5.0947266,0.0075683594,-1684.3662,1.6669129,1.0000001,2.8756669,-1686.0331,-1682.6993,-1684.2656
895000,5.071045,0.010986328,-1684.6226,1.7484907,1,2.9089477,-1686.3711,-1682.874,-1684.4716
895500,5.30188,0.0064697266,-1684.1222,1.5471587,1,3.9529595,-1685.6693,-1682.5751,-1684.0588
896000,5.172119,0.0048828125,-1684.2925,1.5512649,0.99999994,3.5027413,-1685.8438,-1682.7412,-1684.2023
896500,6.8602295,0.009643555,-1684.3981,1.5990816,0.99999994,2.0179887,-1685.9972,-1682.799,-1684.3408
897000,4.800537,0.0048828125,-1684.2998,1.5335727,1,1.6619672,-1685.8334,-1682.7662,-1684.1858
897500,4.9733887,0.008300781,-1684.2297,1.5864257,1.0000001,2.4680257,-1685.8162,-1682.6433,-1684.1487
898000,3.8900146,0.009643555,-1684.2355,1.5102804,0.9999999,1.9989668,-1685.7457,-1682.7252,-1684.1965
898500,5.158325,0.011352539,-1684.2118,1.6378387,0.99999994,2.6657553,-1685.8496,-1682.574,-1684.169
899000,5.324707,0,-1684.2583,1.5034386,1,3.8679852,-1685.7617,-1682.7549,-1684.101
899500,4.501465,0.010498047,-1684.27,1.6155981,0.99999994,1.9189496,-1685.8856,-1682.6544,-1684.1879
900000,6.590332,0.021728516,-1684.229,1.6353177,0.99999994,7.7741847,-1685.8644,-1682.5936,-1684.2172
900500,4.4206543,0.0053710938,-1684.2229,1.6399714,1,2.2132373,-1685.8629,-1682.5829,-1684.1459
901000,5.0913086,0.0043945312,-1684.252,1.7038653,1.0000001,3.1385176,-1685.9558,-1682.5481,-1684.1584
901500,4.510254,0.012451172,-1684.221,1.6550071,0.99999994,2.3259501,-1685.876,-1682.5659,-1684.1746
902000,4.8964844,0.00024414062,-1684.487,1.6224542,1,2.7427833,-1686.1095,-1682.8646,-1684.3252
902500,5.46521,0.0076904297,-1684.1971,1.682993,0.99999994,3.2648363,-1685.8801,-1682.5142,-1684.1367
903000,3.909668,0.0053710938,-1684.2163,1.47683,0.9999998,1.7351782,-1685.6931,-1682.7395,-1684.1858
903500,5.0931396,0.0028076172,-1684.3998,1.524222,1,3.3972747,-1685.924,-1682.8756,-1684.3156
904000,3.8903809,0.016113281,-1684.2485,1.4850041,0.99999994,1.9525385,-1685.7335,-1682.7635,-1684.1909
904500,4.979248,0.010253906,-1684.1758,1.4463401,0.99999994,1.7732712,-1685.6221,-1682.7295,-1684.1082
905000,3.9643555,0.012451172,-1684.3193,1.6557294,0.99999994,1.8872073,-1685.9751,-1682.6636,-1684.2874
905500,4.5012207,0.05029297,-1684.1755,1.6248529,0.99999994,2.1894696,-1685.8004,-1682.5507,-1684.0862
906000,4.1451416,0.00061035156,-1684.2399,1.7102017,1,2.004271,-1685.9501,-1682.5297,-1684.1998
906500,7.1347656,0.005859375,-1684.3545,1.7005146,1,7.8657618,-1686.055,-1682.6539,-1684.3157
907000,6.630493,0.0020751953,-1684.41,1.7523142,1.0000001,7.2701797,-1686.1624,-1682.6577,-1684.3406
907500,5.2907715,0.01928711,-1684.2522,1.5660168,0.99999994,3.6551504,-1685.8182,-1682.6862,-1684.2079
908000,5.074951,0.0021972656,-1684.3806,1.627361,1,2.6236434,-1686.0079,-1682.7533,-1684.2874
908500,5.197876,0.006713867,-1684.2225,1.5614666,1.0000001,3.4223428,-1685.784,-1682.661,-1684.1477
909000,4.8913574,0.0014648438,-1684.301,1.5270116,1,1.8252795,-1685.828,-1682.774,-1684.2129
909500,6.022217,0.0075683594,-1684.1792,1.656983,1,2.4041753,-1685.8362,-1682.5222,-1684.1227
910000,5.2938232,0.029907227,-1684.1722,1.6868708,1.0000001,3.4526312,-1685.8591,-1682.4854,-1684.0867
910500,5.16687,0.016967773,-1684.2269,1.7268845,1,3.323839,-1685.9539,-1682.5,-1684.1948
911000,5.2176514,0.006958008,-1684.2223,1.5728798,1,3.4144669,-1685.7952,-1682.6494,-1684.1844
911500,5.289673,0.0063476562,-1684.3513,1.5631946,1,2.7891674,-1685.9146,-1682.7881,-1684.2823
912000,4.774658,0.0024414062,-1684.2695,1.6406378,1,2.5848665,-1685.9102,-1682.6289,-1684.1975
912500,5.3239746,0.020019531,-1684.4583,1.6589946,1,2.4824967,-1686.1172,-1682.7993,-1684.3954
913000,5.7122803,0.0037841797,-1684.4137,1.5739095,1.0000001,2.2217119,-1685.9875,-1682.8398,-1684.343
913500,4.772827,0.00036621094,-1684.3348,1.5512178,1,2.2054572,-1685.8861,-1682.7836,-1684.2107
914000,6.7766113,0.0029296875,-1684.2942,1.6964811,1,3.3397276,-1685.9907,-1682.5977,-1684.1775
914500,4.329834,0.0036621094,-1684.2158,1.5998039,1.0000001,2.4212556,-1685.8157,-1682.616,-1684.1809
915000,4.520508,0.0017089844,-1684.2432,1.6045262,1,2.673843,-1685.8477,-1682.6387,-1684.1394
915500,5.9119873,0.0010986328,-1684.4774,1.679685,1,2.68073,-1686.1571,-1682.7977,-1684.3438
916000,4.547119,0.013916016,-1684.2188,1.5800891,0.99999994,2.4495575,-1685.7988,-1682.6387,-1684.173
916500,6.813843,0.024047852,-1684.2875,1.5919887,1.0000001,2.1575916,-1685.8795,-1682.6954,-1684.2611
917000,4.638672,0.00048828125,-1684.2749,1.5341012,1.0000001,2.1321485,-1685.809,-1682.7408,-1684.2462
917500,4.2418213,0.003540039,-1684.421,1.6829792,0.99999994,2.2900007,-1686.104,-1682.738,-1684.351
918000,6.109009,0.006225586,-1684.1786,1.7138532,1.0000001,2.5811324,-1685.8925,-1682.4647,-1684.076
918500,5.49646,0.0018310547,-1684.2455,1.5627944,0.99999994,2.0146403,-1685.8082,-1682.6827,-1684.1315
919000,4.223877,0.0012207031,-1684.1628,1.607699,1,2.1777494,-1685.7705,-1682.5552,-1684.086
919500,5.7126465,0.014404297,-1684.3232,1.6442935,0.99999994,2.7408135,-1685.9675,-1682.679,-1684.2887
920000,4.6260986,0.0028076172,-1684.1378,1.6053102,0.99999994,2.1835902,-1685.7432,-1682.5325,-1684.0934
920500,4.4399414,0.005859375,-1684.251,1.5909383,1,1.7119833,-1685.8419,-1682.66,-1684.1951
921000,4.836426,0.001953125,-1684.2383,1.6712881,1,2.8184295,-1685.9095,-1682.567,-1684.1982
921500,4.1760254,0.01586914,-1684.3704,1.4909708,1.0000001,2.302371,-1685.8613,-1682.8794,-1684.3394
922000,4.9663086,0.0073242188,-1684.3184,1.6623768,0.9999999,3.3510766,-1685.9807,-1682.656,-1684.2375
922500,4.5283203,0.009277344,-1684.1951,1.6595879,0.99999994,2.4404373,-1685.8546,-1682.5355,-1684.1099
923000,5.5288086,0.017089844,-1684.3132,1.7040495,0.99999994,2.888208,-1686.0173,-1682.6091,-1684.281
923500,4.994629,0.015625,-1684.3689,1.6893677,1.0000001,2.9107416,-1686.0582,-1682.6796,-1684.1304
924000,6.15625,0.0021972656,-1684.302,1.720593,1,3.7210362,-1686.0226,-1682.5814,-1684.271
924500,4.263794,0.01550293,-1684.066,1.5836511,1,2.4999402,-1685.6497,-1682.4824,-1684.0284
925000,5.87146,0.0008544922,-1684.3964,1.5246389,1,5.048478,-1685.921,-1682.8717,-1684.3416
925500,4.854492,0.00024414062,-1684.437,1.5874368,0.99999994,2.8011243,-1686.0244,-1682.8496,-1684.3662
926000,4.4366455,0.0015869141,-1684.2887,1.5999295,0.99999994,2.0383768,-1685.8887,-1682.6887,-1684.1864
926500,4.395874,0.006713867,-1684.4652,1.6642842,0.9999999,2.1454084,-1686.1295,-1682.8009,-1684.4285
